ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
039-16-8881|6011994541384531|Brandon|Price|M|307 Boyd Street|Oneill|NE|68763|42.4857|-98.6456|4887|Leisure centre manager|1982-07-29|49915089374|adults_2550_male_urban.json
439-90-5012|372408992177357|Marilyn|Hodges|F|6811 Jason Road|Chicago|IL|60630|41.9699|-87.7603|2680484|Psychotherapist, dance movement|1946-12-14|495762888091|adults_50up_female_urban.json
710-18-1983|30340242224198|Kelly|Conner|F|63236 Parker Bridge|Hamilton|OH|45013|39.4361|-84.6185|134328|Chief Marketing Officer|1952-09-30|600829675565|adults_50up_female_urban.json
810-40-4755|4484202435094765118|Michael|Robertson|M|6409 Garcia Park|Minneapolis|MN|55427|45|-93.391|1022298|Make|2003-08-08|679431208128|young_adults_male_urban.json
724-09-3155|30054245190823|Janice|Jones|F|35659 White Ports|Maple Hill|NC|28454|34.6594|-77.7117|2545|Therapist, horticultural|1954-01-18|193230907546|adults_50up_female_urban.json
179-31-7869|6569692295338614|Laura|Davis|F|839 Mary Underpass|New York City|NY|10039|40.8265|-73.9383|1577385|Exercise physiologist|2004-12-01|875243217336|young_adults_female_urban.json
288-84-2438|4662834633488933436|John|Garcia|M|9408 Parsons Lake Suite 243|Petersburg|MI|49270|41.8757|-83.6877|5874|Surveyor, planning and development|1990-12-18|421665264983|adults_2550_male_urban.json
137-71-5403|347435095288957|Lee|Suarez|M|039 Roman Rapids Suite 453|Wolfeboro|NH|03894|43.595|-71.1908|6314|IT trainer|1960-08-04|105660231520|adults_50up_male_urban.json
482-52-5377|577188300997|Gina|Taylor|F|44966 Jordan Radial Suite 706|Rincon|GA|31326|32.2852|-81.2875|19269|Clinical biochemist|1963-11-16|770764420286|adults_50up_female_urban.json
658-03-7099|3514971103847153|Jenna|Calderon|F|5051 Acevedo Spur Apt. 674|Estero|FL|33928|26.4351|-81.8102|20830|Games developer|1964-03-27|977375535907|adults_50up_female_urban.json
186-27-4655|3559698504505660|Scott|Ray|M|5402 Santana Underpass|Buckeye|AZ|85326|33.389|-112.6077|63868|Surveyor, mining|1965-11-05|79176148038|adults_50up_male_urban.json
720-69-9631|4714025038576266|Shelly|Turner|F|638 Berry Trace|Meansville|GA|30256|33.0134|-84.3169|2826|Optometrist|1995-04-15|617871639010|adults_2550_female_urban.json
688-50-3210|373010127896957|Angela|Drake|F|48527 Bell Lane|Woodbury|NY|11797|40.8154|-73.4716|9041|Public relations officer|1933-08-16|979462020439|adults_50up_female_urban.json
336-54-2404|566344439468|Katie|Harper|F|18123 Nathan Springs|Libby|MT|59923|48.3773|-115.5391|9856|Pharmacist, community|1983-08-20|524367305577|adults_2550_female_urban.json
761-07-7349|4744577626269|Danielle|Long|F|089 Cervantes Greens Suite 594|Akron|OH|44306|41.0479|-81.4916|272134|Historic buildings inspector/conservation officer|1985-08-10|264785005400|adults_2550_female_urban.json
860-65-5477|4377403767687406|Deborah|Hernandez|F|7514 Bell Hills Apt. 157|Lacon|IL|61540|41.0216|-89.4008|2916|Engineer, maintenance (IT)|1975-07-08|853202729586|adults_50up_female_urban.json
637-76-0954|676309406566|Howard|Hunter|M|445 Alicia Union|Irondale|MO|63648|37.8296|-90.6984|1628|Lecturer, further education|1987-06-02|724366395609|adults_2550_male_rural.json
252-44-2954|4660004709116|Amy|Sanchez|F|561 Carol Track Suite 511|Kittitas|WA|98934|46.9806|-120.4163|1117|Sports development officer|1932-01-05|747761547118|adults_50up_female_rural.json
515-28-7338|4614477618687047966|Jennifer|Curtis|F|290 Joseph Land Suite 599|Norfolk|VA|23518|36.9202|-76.216|242803|Minerals surveyor|1967-02-08|575597669442|adults_50up_female_urban.json
070-36-2689|3530292764054736|Lisa|Henderson|F|40513 Amanda Lane|Inglewood|CA|90303|33.9377|-118.3321|135222|Amenity horticulturist|1998-09-22|533900199040|adults_2550_female_urban.json
889-32-3494|213147852474420|Aaron|Murphy|M|1023 Brewer Villages Suite 186|Glen Arm|MD|21057|39.4575|-76.5153|4112|Patent attorney|1971-01-05|952911784276|adults_50up_male_urban.json
310-13-3339|2235183025853463|Raymond|Nichols|M|3988 Little Square|Tucson|AZ|85743|32.3366|-111.1771|865276|Commissioning editor|1965-12-12|603395485885|adults_50up_male_urban.json
352-80-0949|3512865581675924|Daniel|Harris|M|348 Amy Stravenue|Chicago|IL|60649|41.762|-87.5703|2680484|Architectural technologist|1951-09-11|63274916767|adults_50up_male_urban.json
546-09-4231|6011429242195977|Patrick|Allen|M|121 Moore Fields|Selah|WA|98942|46.6767|-120.5408|16973|Hotel manager|2005-11-13|322496879500|young_adults_male_urban.json
091-26-4088|2275530153030440|Alexandra|Alexander|F|109 Ward Plaza|Solon|OH|44139|41.3866|-81.4421|24356|Immunologist|1963-11-10|844663918369|adults_50up_female_urban.json
468-53-7081|4541829912699|Shannon|Harper|F|06419 Andrew Cove Suite 691|Spruce Pine|NC|28777|35.906|-82.0705|10638|Adult guidance worker|1978-02-25|983800370239|adults_2550_female_urban.json
861-90-8626|4242168268221756|Tanya|Morales|F|962 Allison Roads Suite 791|Fair Lawn|NJ|07410|40.9343|-74.1166|32457|Accountant, chartered certified|2003-08-23|378004892515|young_adults_female_urban.json
143-85-5763|30228703220070|Thomas|Adams|M|724 Angela Crossing Apt. 951|Tolland|CT|06084|41.8696|-72.3718|15067|Hotel manager|1981-10-26|203300890197|adults_2550_male_urban.json
831-06-5427|4286060480224063|Richard|Boone|M|7695 Jennifer Brooks Suite 189|Lincolnton|GA|30817|33.7773|-82.4435|7676|Risk analyst|1963-06-24|478160779315|adults_50up_male_urban.json
705-34-3347|502065562386|Justin|Schmidt|M|656 Charles Loaf Apt. 622|White Lake|MI|48386|42.641|-83.4738|30135|Therapist, art|1978-03-21|970761522416|adults_2550_male_urban.json
101-94-3171|180004794719900|Cindy|Smith|F|48953 Stephanie Port Suite 419|East Liverpool|OH|43920|40.6774|-80.6006|23438|Community development worker|1958-04-19|503626213645|adults_50up_female_urban.json
749-07-5926|4728395167309|Robert|Rivera|M|67084 Briggs Pines|Grass Valley|CA|95949|39.1193|-121.0938|44940|Patent attorney|1974-01-28|879758394077|adults_50up_male_urban.json
706-85-2446|3558228280183234|James|Williams|M|8467 Fowler Parkway Apt. 964|Miami Beach|FL|33141|25.8486|-80.1446|95666|Jewellery designer|1935-08-23|609033707664|adults_50up_male_urban.json
276-94-4600|3597521353175555|Linda|Moore|F|8741 Janice Highway Suite 267|Shreveport|LA|71108|32.4486|-93.7814|228095|IT trainer|1962-09-13|132115826609|adults_50up_female_urban.json
668-16-8078|6553496551564196|Jamie|Moreno|M|00935 Bruce Creek Suite 301|Mifflintown|PA|17059|40.5727|-77.3761|7579|Land|2000-11-11|522163256899|adults_2550_male_urban.json
159-23-4601|4848349276680989|Pamela|Graham|F|80403 Renee Plaza|Newark|DE|19713|39.6699|-75.7151|138967|Accountant, chartered public finance|1969-12-29|919432193732|adults_50up_female_urban.json
892-29-7187|3558667155446053|David|Moore|M|96746 Tyler Causeway Suite 364|Palmdale|CA|93551|34.6017|-118.231|171170|Teacher, secondary school|1935-04-06|116234556102|adults_50up_male_urban.json
157-91-8696|377285021553831|Shannon|Nunez|F|5821 Paul Mall Suite 395|San Diego|CA|92117|32.8239|-117.1965|1241364|Occupational therapist|1973-08-13|706426310262|adults_50up_female_urban.json
296-96-6479|675989075196|Melissa|Hurley|F|7551 Ashley Spurs|Savannah|GA|31419|31.9959|-81.2358|236823|Health and safety inspector|1970-05-05|104363132603|adults_50up_female_urban.json
619-22-5556|4649828385971|Denise|Wallace|F|5907 Michael Hollow Suite 343|Dayton|TX|77535|30.0102|-94.8787|31295|Podiatrist|1974-09-04|517702659625|adults_50up_female_urban.json
105-44-6727|3520949076341539|Ian|Ford|M|01154 Gibson Forks|Roswell|GA|30075|34.0408|-84.3859|95251|Holiday representative|2000-02-15|263121854048|adults_2550_male_urban.json
839-85-4300|3522557856413549|Maria|Simon|F|1685 Mcdonald River Suite 232|New York City|NY|10034|40.8662|-73.9221|1577385|Software engineer|1931-04-13|383853593726|adults_50up_female_urban.json
855-87-9537|379475816602848|Mark|Wilson|M|2334 Smith Brook|Dewey|AZ|86327|34.5368|-112.2567|8858|Psychologist, occupational|1960-05-27|275314971361|adults_50up_male_urban.json
608-57-1574|4973418559508374563|Andrew|Murray|M|610 Steve Ridges|San Clemente|CA|92672|33.4361|-117.6231|63773|Airline pilot|1974-06-08|930543549119|adults_50up_male_urban.json
108-57-0578|6594907869285515|James|Padilla|M|593 Wallace Springs|Rancho Santa Margarita|CA|92688|33.6512|-117.5938|43792|Fisheries officer|1957-01-09|868433547361|adults_50up_male_urban.json
246-48-5834|3507072288341333|Rebecca|Wilkins|F|014 Brandon Mountain|Elk Mound|WI|54739|44.867|-91.6752|4950|Insurance claims handler|1999-03-01|541874413571|adults_2550_female_urban.json
630-30-7082|6011579671480306|Matthew|Sloan|M|6582 Holloway Passage|San Antonio|TX|78227|29.4027|-98.6433|1595797|Ecologist|2002-07-21|936192530347|young_adults_male_urban.json
686-54-3888|3594128866911220|Tyler|Robles|M|42526 Sandra Prairie|Davisburg|MI|48350|42.7496|-83.5358|7100|Records manager|2003-12-05|707766449978|young_adults_male_urban.json
826-19-5459|3565744653255442|Tim|Rodriguez|M|851 Patrick Mission|Lawton|OK|73505|34.6179|-98.4552|93591|Emergency planning/management officer|1971-03-29|751697833037|adults_50up_male_urban.json
060-27-9055|4937684184714625|Carol|Shah|F|833 Mario Circle Apt. 127|Alice|TX|78332|27.7432|-98.0836|28710|Doctor, general practice|1975-10-23|229959861907|adults_50up_female_urban.json
012-26-0027|180064770906764|Ashley|Stephens|F|2950 Fisher Orchard Apt. 621|Lynnwood|WA|98037|47.8392|-122.2855|92865|Research scientist (physical sciences)|1986-10-01|43582243327|adults_2550_female_urban.json
537-67-6468|213141869303268|Ryan|Pena|M|9674 Brianna Corner Suite 053|Deary|ID|83823|46.8061|-116.5238|1318|Transport planner|1963-05-07|24402847841|adults_50up_male_rural.json
257-73-0544|3503425197018158|Justin|Garcia|M|296 Best Mountain Suite 215|Plainview|TX|79072|34.1962|-101.7259|28849|Fine artist|1960-01-30|657417693385|adults_50up_male_urban.json
408-94-2270|346022169088751|Rebecca|Robertson|F|335 Katelyn Views|Valparaiso|IN|46385|41.4706|-87.0783|78553|Hydrogeologist|2004-06-27|748149476370|young_adults_female_urban.json
655-11-0070|6573517454693513|Alexander|Martin|M|0128 Jaime Ports|Angleton|TX|77515|29.181|-95.4467|30309|Lawyer|1989-11-13|564219731896|adults_2550_male_urban.json
597-91-7901|3535971771703055|Jennifer|Hayes|F|412 Kent Square|Phoenix|AZ|85013|33.5085|-112.0827|1312922|Museum/gallery exhibitions officer|1969-10-17|360797923315|adults_50up_female_urban.json
402-33-8862|4337684187679|John|Contreras|M|64345 Rhodes Skyway|Milwaukee|WI|53211|43.082|-87.8895|817312|Exhibitions officer, museum/gallery|1973-06-06|89518966326|adults_50up_male_urban.json
484-98-3873|563249675742|Zachary|Peterson|M|8480 Haynes Mill|Geraldine|AL|35974|34.3592|-86.024|1589|Engineer, water|1975-08-26|128177703894|adults_50up_male_rural.json
353-50-0321|372707995947611|Ashley|Williams|F|4754 Barnes Mountain Apt. 897|Charleston|IL|61920|39.4869|-88.1761|25594|Designer, blown glass/stained glass|1979-02-08|425916528165|adults_2550_female_urban.json
216-38-8306|370390984685609|Ryan|Gray|M|613 Sarah Tunnel|Rancho Cucamonga|CA|91730|34.107|-117.5941|101719|Sports therapist|1995-10-19|36405679654|adults_2550_male_urban.json
883-57-7221|38957039962631|Kathleen|Lawrence|F|10735 David Ranch Suite 220|Medway|OH|45341|39.8789|-84.0218|3883|Optometrist|1989-04-12|721129330641|adults_2550_female_urban.json
295-26-2687|4302399344601|Richard|Olsen|M|9430 Salazar Shoal|New York City|NY|10065|40.7651|-73.9638|1577385|Conservator, furniture|1981-11-16|374481330398|adults_2550_male_urban.json
402-42-2304|3512853700644880|George|Schmidt|M|11980 Jackson Keys Suite 280|Tampa|FL|33612|28.0502|-82.45|717255|Jewellery designer|1970-05-28|452878816689|adults_50up_male_urban.json
310-17-5983|347868878602038|Miranda|Tapia|F|31701 Castro Mall|Glendale|AZ|85308|33.6539|-112.1694|280389|Engineer, manufacturing|1980-10-22|652626381720|adults_2550_female_urban.json
678-17-8847|38287314249565|Christopher|Roth|M|964 Wilson Branch Apt. 328|Phoenix|AZ|85050|33.6863|-111.9963|1312922|Surveyor, hydrographic|1975-03-18|6470619111|adults_50up_male_urban.json
020-42-1288|3528745120220170|Heather|Richardson|F|64879 Donna Square Apt. 046|Madison|WI|53705|43.073|-89.4528|272940|Pathologist|1992-04-09|958342959230|adults_2550_female_urban.json
667-95-0294|2282697442036073|Kimberly|Wang|F|833 Ashley Landing Suite 238|Gloucester|VA|23061|37.4126|-76.5464|21208|Engineer, technical sales|1948-02-26|585824504446|adults_50up_female_urban.json
011-55-0803|2255792326714854|Kathryn|Garcia|F|15019 Crawford Vista Suite 209|La Mesa|CA|91942|32.7835|-117.0189|69848|Conservation officer, nature|1939-06-06|78814357404|adults_50up_female_urban.json
048-16-9214|4233297049379582|Candice|Blankenship|F|551 Ruben Forest Suite 149|Brooklyn|NY|11206|40.7012|-73.9436|2504700|Development worker, international aid|2003-11-21|21361430246|young_adults_female_urban.json
478-43-7529|4424873962625918837|Michael|Thompson|M|736 Castillo Terrace Suite 434|Oklahoma City|OK|73111|35.5042|-97.4806|640470|Engineer, civil (consulting)|1987-07-23|973366997656|adults_2550_male_urban.json
312-80-7577|180029657156437|Steven|Delacruz|M|99034 Danielle Crossroad|Round Rock|TX|78664|30.5145|-97.668|103538|Hospital doctor|1985-12-04|637677661236|adults_2550_male_urban.json
052-81-0501|3594091657376245|Sherry|Sullivan|F|54920 Robert Rapid|Vienna|VA|22182|38.928|-77.2649|63233|Exercise physiologist|1967-07-08|653062882761|adults_50up_female_urban.json
736-35-0961|2272731172264142|Katherine|Cline|F|001 Martinez Ridge Apt. 359|Ashland|OH|44805|40.8559|-82.3189|32345|Secretary, company|1991-10-26|811684619488|adults_2550_female_urban.json
821-40-2681|4596677153902264|Randy|Martin|M|3650 Jennifer Divide Apt. 900|Port Charlotte|FL|33948|26.9827|-82.1412|79008|Podiatrist|2004-02-10|924709095915|young_adults_male_urban.json
070-83-5108|4787355404231697924|Nathaniel|Brady|M|5493 Kevin Fort Suite 904|Bronx|NY|10456|40.8316|-73.9099|1382480|IT consultant|1980-10-24|235594725779|adults_2550_male_urban.json
688-76-3002|3528783573381330|Alicia|Olson|F|3302 Rodney Courts Apt. 247|Mount Vernon|TX|75457|33.1702|-95.2181|6522|Forensic scientist|1998-04-07|695877639887|adults_2550_female_urban.json
384-25-7515|4335051602325103|John|Davis|M|8709 Walters Square Apt. 422|Chapin|SC|29036|34.1312|-81.3318|19140|Hydrographic surveyor|1938-11-08|377726496568|adults_50up_male_urban.json
073-11-9728|3555125380781912|Sarah|Short|F|53494 Christina Well Suite 157|Osseo|MN|55311|45.1243|-93.4996|65312|Interior and spatial designer|1961-04-01|546998197132|adults_50up_female_urban.json
402-56-3779|4463061621856354|Bonnie|Sawyer|F|6150 Moore Island|Vineland|NJ|08361|39.4655|-74.9653|60707|Training and development officer|1954-09-27|723969896621|adults_50up_female_urban.json
829-46-6882|3571433608090102|Blake|Mitchell|M|103 Todd Passage Apt. 893|Severn|MD|21144|39.1275|-76.698|31884|Arboriculturist|1970-01-16|877380418573|adults_50up_male_urban.json
401-85-1878|6011881687851854|Tara|Galvan|F|0965 Blake Plain|Ringgold|GA|30736|34.9205|-85.1549|41029|Designer, multimedia|1964-05-17|525618928876|adults_50up_female_urban.json
036-02-7851|4208147237356408|John|Walker|M|306 Farley Pike|Madison|CT|06443|41.309|-72.6153|18269|Therapist, sports|1983-08-03|689702977962|adults_2550_male_urban.json
381-14-4183|379836714674900|Tony|Gray|M|5185 Barry Corner Suite 456|Louisville|KY|40299|38.1768|-85.5218|736284|Armed forces technical officer|2002-10-05|735947346085|young_adults_male_urban.json
375-52-3396|4180739200258565332|Patricia|Warner|F|03167 Rodriguez Tunnel Apt. 615|Memphis|TN|38104|35.1334|-90.0046|697385|Heritage manager|1973-11-01|530632497429|adults_50up_female_urban.json
013-14-2353|4254550054908099831|Keith|Crawford|M|88724 Davis Forest Apt. 343|Calumet City|IL|60409|41.6153|-87.5483|37186|Secondary school teacher|1961-07-18|847052415025|adults_50up_male_urban.json
029-04-9508|2263529493074179|Wendy|Knight|F|4662 Steele Knolls Apt. 896|Eastlake|OH|44095|41.6587|-81.4445|33579|Designer, graphic|1975-06-28|369991126514|adults_50up_female_urban.json
797-42-6623|501822302342|Andrew|Reyes|M|1251 Stone Street Apt. 418|Winchester|MA|01890|42.453|-71.1441|21382|Diagnostic radiographer|1964-01-17|948209390899|adults_50up_male_urban.json
013-44-1138|6560812392788441|Katelyn|Mendez|F|61527 Carr Village Suite 442|Dubuque|IA|52001|42.515|-90.6819|71168|Administrator, local government|2006-03-16|172420378169|young_adults_female_urban.json
266-89-9099|4886313737145035|Terri|Monroe|F|026 Welch Valleys|Philadelphia|PA|19116|40.1166|-75.0198|1526206|Community development worker|1965-10-29|291714551061|adults_50up_female_urban.json
619-98-4073|4061047189119927|Morgan|Boone|F|924 Ortiz Plaza Apt. 410|Oshkosh|WI|54904|44.0304|-88.607|80708|English as a second language teacher|1971-07-13|87023912831|adults_50up_female_urban.json
203-97-1143|213118140513253|Makayla|Wallace|F|4708 Gutierrez Ports|Black Hawk|SD|57718|44.1512|-103.3486|6307|Haematologist|1962-04-27|54942874793|adults_50up_female_urban.json
396-59-1640|4831031456457227578|Kyle|Gibbs|M|403 Michaela Mission Suite 499|Galt|CA|95632|38.2691|-121.3|29269|Visual merchandiser|1942-01-07|496177225652|adults_50up_male_urban.json
236-32-9969|2246941264106035|Christopher|Blake|M|3180 Burns Locks Apt. 101|Westerville|OH|43081|40.1146|-82.9105|85937|Aid worker|1981-02-05|588395275819|adults_2550_male_urban.json
660-43-4839|6011253606400470|Dylan|Meyer|M|486 Hicks Path Apt. 703|Antioch|TN|37013|36.0595|-86.6592|78406|Optician, dispensing|1976-09-14|119434981511|adults_2550_male_urban.json
055-59-7677|639017737599|Terry|Larson|M|78111 Rodriguez Squares|Butler|PA|16001|40.8859|-79.934|56248|Pharmacologist|1979-08-29|59408620665|adults_2550_male_urban.json
285-79-0388|4444155967433382|Eric|Cunningham|M|552 Ashley Coves Suite 033|North Olmsted|OH|44070|41.4201|-81.9131|32902|Media buyer|1935-11-13|997479538985|adults_50up_male_urban.json
776-08-5098|3566536197731733|Tonya|Booth|F|248 Robbins Drive Apt. 858|Austin|TX|78754|30.3423|-97.6673|940359|Mudlogger|1986-01-13|364461572986|adults_2550_female_urban.json
250-80-2514|36871413493174|Sylvia|Myers|F|0558 Tim Forks|Bronx|NY|10462|40.8434|-73.8602|1382480|IT consultant|1990-04-08|667706385608|adults_2550_female_urban.json
735-16-6367|4069893546463983|Michael|West|M|5570 Carol Freeway|Goldsboro|NC|27534|35.3664|-77.9221|72075|Fitness centre manager|1997-04-07|144574663666|adults_2550_male_urban.json
861-13-8864|6592552905092608|Adrienne|Estrada|F|015 Jones Cliffs|Columbus|OH|43207|39.9046|-82.9703|783285|Textile designer|1972-05-22|212427678491|adults_50up_female_urban.json
